page_url,img_url,movie_title,description,movie_type,genres,year,actors,director,imdb,kinopoisk
https://kinogo.uk/9837-vmeste-99-2023.html,kinogo.uk//uploads/mini/full/d9/f29d0d157ea5f16daeed71d22bab02.jpg,Вместе-99,"Коммуна ""Вместе"", основанная в 1975 году, была местом, где люди стремились жить в гармонии и общности, отказываясь от традиционных социальных норм и ценностей. Однако, как это часто бывает с подобными экспериментами, коммуна со временем распалась. Бытовые разногласия, различия во взглядах и образе жизни в конечном итоге привели к ее концу. Тем не менее, в 1999 году, два последних участника этого эксперимента, Йеран и Классе, решают воскресить дух коммуны на один день. Они организуют встречу, чтобы вновь соединиться со своими старыми друзьями и вспомнить времена, когда они были молодыми и полными идеалов.Они начинают собирать контакты всех бывших участников коммуны, отслеживая их по всему миру. Это становится своеобразным путешествием в прошлое, вспоминаниями о тех временах, когда они были единым сообществом, где каждый мог свободно выражать себя и жить в соответствии с своими убеждениями. Когда наступает день встречи, они собираются вместе, чтобы поделиться своими воспоминаниями, радостями и разочарованиями. Они обсуждают свои путь после распада коммуны, их достижения и ошии, а также то, как их жизнь и взгляды изменились за эти годы.",Фильмы," Драма , Комедия",2023,"Давид Денсик, Густаф Хаммарстен, Йонас Карлссон, Хенрик Лундстрем, Олле Сарри, Julia Heveus, Шанти Рони, Стен Льюнггрен, Сесилия Фроде, Аня Лундквист",Лукас Мудиссон,6.4,0.0
https://kinogo.uk/9836-prokljate-motelja-klounov-2023.html,kinogo.uk//uploads/mini/full/b8/639684707df33bda7ad61a50f28283.jpg,Проклятье мотеля клоунов,"Альма, молодая женщина с сильным духом и богатым культурным наследием, возвращается в свой родной дом. Её миссия - помочь своей семье в борьбе за признание их прав на землю, которую коренные американцы веками считали своей. Это не просто кусок земли для Альмы и её семьи, это часть их истории, их наследия и их духовного мира. Однако, когда она прибывает, она обнаруживает, что на их земле теперь стоит Мотель клоунов - место, которое стало всемирно известным и привлекает туристов со всего мира. Это было шокирующим открытием для Альмы. Не только потому, что это было прямое нарушение их прав на землю, но и потому, что это было оскорбительно для её культуры и традиций.Альма начинает борьбу, пытаясь восстановить справедливость. Она мобилизует свою семью и сообщество, чтобы вместе бороться за их права. Вместе они вступают в битву с владельцами мотеля, стараясь доказать, что их культурное наследие и права на землю не могут быть просто игнорированы или ущемлены. В этом процессе Альма обнаруживает в себе новые силы и возможности. Она понимает, что борьба за признание и уважение её коренного наследия - это не только борьба за землю, но и борьба за сохранение и передачу своей культуры будущим поколениям.",Фильмы," Боевик , Ужасы",2023,"Рэнди Кутюр, Лил Ромео, Тобин Белл, Ричард Греко, Линдси Пелас, Джулиана ДеСтефано, Роберт Ланен, Джонатан Кэмп, Блеона Керети, Джеймс Чалк","Азиф Акбар, Лэнс Кауэс",0.0,0.0
https://kinogo.uk/9803-hronos-2022.html,kinogo.uk//uploads/mini/full/6a/71a1cb9770ab14cc20cebde04f265d.jpg,Хронос,"В самом сердце России, в бесконечно прекрасной и многогранной Москве, разворачивается удивительное приключение. Год 2020, год полный неожиданностей и событий, которые могут кардинально изменить судьбу всего человечества. Представьте себе, что на плечи целого мира сваливается угроза катастрофы невероятных масштабов, сила которой способна стереть целые города с лица Земли. СМИ взяли на себя ответственность предупредить людей о грядущей опасности. Известие об огромном метеорите, который с бешеной скоростью мчится к Земле, распространяется по всему миру. Людей просят оставаться дома, не рисковать своими жизнями, и быть готовыми ко всему.Но на фоне всеобщего страха и хаоса, есть один человек, который не теряет надежды и верит в лучшее. Вадим, успешный ресторатор, которому удалось осуществить свою давнюю мечту. Он купил здание для нового ресторана и, несмотря на все предупреждения, готовится отметить этот важный шаг в своей жизни. Вадим находится посреди подготовки к празднованию, когда странные события начинают происходить. По дороге к своему новому заведению, он звонит своей подруге Нине, приглашая ее на банкет. Но тут происходит что-то невероятное. Метеорит, который должен был пролететь мимо Земли, вызывает временную аномалию. В результате этого, Вадим и Нина оказываются в прошлом, в Москве 1942 года. Они встречаются с другой Ниной, которая находится в отчаянной ситуации. Ей тридцать лет, и она на грани смерти от голода. Это время было одним из самых тяжелых в истории города, и Вадим и Нина сталкиваются с его жестокой реальностью лицом к лицу. Но вместо того, чтобы отчаиваться, они видят в этом шанс изменить ход истории. Они решаются на отчаянные меры, чтобы спасти жизнь Нины и изменить свое будущее. В этом путешествии они сталкиваются с множеством препятствий и опасностей, но их решимость не сломить.",Фильмы," Приключения , Семейные , Фантастика",2022,"Сергей Пускис, Иван Жидков, Анастасия Балякина, Михаил Горевой, Юрий Назаров, Дмитрий Ендальцев, Софья Лебедева, Евгений Писарев, Андрей Матвеев, Эльбор Чернов","Роман Просвирнин, Дмитрий Аболмасов",0.0,6.872
https://kinogo.uk/9799-semejka-monstrov-2022.html,kinogo.uk//uploads/mini/full/e4/78f52136897d04e667c170db3a9fe7.jpg,Семейка монстров,"""Семейка монстров"" - это пикантный кусочек кинематографа, воплощенный в жизнь талантливым режиссером Робом Зомби. Зомби, известный своими ужасами, принял неожиданный поворот, представив нам фильм, который, судя по трейлеру, не будет страшным. Зомби поделился в социальных сетях: ""Это будет перезагрузка 'Семейки Монстров' 1960 года"". Это переосмысление забавной и сатирической истории, которая начинается до 1960 года.Сюжет фильма разворачивается в мрачной и мистической Трансильвании, где мы встречаем нашу любимую Семейку Монстров – Германа и Лили. Их встречи, полные романтики и прогулок по ночным улочкам Трансильвании, формируют сердце этой истории. Герман и Лили, два очаровательных монстра, проводят все свое время вместе, влюбляются друг в друга без памяти. Однако Лили ждет неожиданная преграда - ее отец против их отношений и общения с Германом. Несмотря на это, молодые любовники клянутся, что ничто и никто не разлучит их, такая у них страстная и крепкая любовь. В конце концов, пара решает бежать и жениться без разрешения Лилиного отца, и они отправляются в Америку. Лили, вампирша с черными волосами и белой полосой, становится женой Германа, создания, придуманного доктором Франкенштейном.",Фильмы," Комедия , Семейные , Фэнтези",2022,"Шери Мун Зомби, Джеффри Дэниэл Филлипс, Дэниэл Робак, Ричард Брэйк, Хорхе Гарсиа, Сильвестр МакКой, Катерина Шелл, Кассандра Петерсон, Tomas Boykin, Левенте Тёркёй",Роб Зомби,4.5,5.223
https://kinogo.uk/9794-dom-lovushka-2023.html,kinogo.uk//uploads/mini/full/55/080b748ee0ce8bcd83d59ba5e2b116.jpg,Дом-ловушка,"В глубинах американского города, скрытого от любопытных глаз общественности, зарождается собственная темная вселенная. Этот город стал пристанищем для многочисленных наркоторговцев, которые превратили его улицы в свое собственное королевство. Запрещенные вещества обмениваются руками как обычные товары, превращая жизни многих молодых людей в кошмар. Власти этого города, вместо того чтобы противостоять этой проблеме, лишь разводят руками и уверяют общественность, что все находится под контролем. Но для тех, кто видит реальность, становится очевидно, что это далеко не так. Наркотики продолжают уносить жизни, а наркоторговля процветает, под покровом ночи.В этом безумии решает взяться за решение проблемы Грант Пирс, местный полицейский, который не может больше наблюдать за тем, как его город тонет в хаосе. Он решает проникнуть в подпольную нарколабораторию, чтобы разоблачить ее операции и прекратить торговлю. Но задача оказывается гораздо сложнее, чем он предполагал. Лаборатория оказывается полной смертельных ловушек, и каждый шаг может стать последним. К тому же, все здесь контролирует безумный психопат, который не остановится ни перед чем, чтобы уничтожить любого, кто попытается вмешаться в его дела. Операция быстро оборачивается для Гранта битвой за выживание. Он должен преодолеть все ловушки и добраться до самого сердца зла, чтобы прекратить этот кошмар. Но будет ли он способен пройти через это и выжить? Или его миссия закончится его смертью, оставив наркоторговцев свободными? Это история о борьбе одного человека против системы, о его отваге и решимости изменить мир вокруг себя.",Фильмы, Триллер,2023,"Чанил Кулар, Нитин Чандра Ганатра, Фрэнсис Томелти, Лорин Аджуфо, Нила Аалия, Робби О'Нилл, Джей Джонсон, Бен Энрайт, Олли Тиг, Гэвин Санктис",Фил Барантини,6.5,5.6
https://kinogo.uk/9779-shehzada-2023.html,kinogo.uk//uploads/mini/full/e7/5d454d4e616b30b4013ec7c9586eb4.jpg,Шехзада,"Банту - скромный и неприметный молодой человек, работающий в крупной корпорации. Его жизнь всегда была полна трудностей и испытаний, начиная с детства, когда его отец ненавидел и издевался над ним без видимых причин. Банту воспринимает такое отношение как данность, признаваясь в том, что он не может изменить свою судьбу. Однако, в его жизни есть светлое пятно - его начальница Самара, теплая и заботливая женщина, которая всегда поддерживает его и верит в его способности. Все меняется, когда Банту случайно узнает шокирующую правду о своем происхождении. Оказывается, что он является биологическим сыном одного из самых богатых и влиятельных промышленников города. Это открытие проливает свет на многие тайны его жизни, включая причину неприязни его отца. Теперь все имеет смысл - отец ненавидел его из-за того, что он был результатом его неверности.Банту решает встретиться со своей настоящей семьей, но это не так просто, как кажется. Его биологический отец - человек строгий и непреклонный, не готовый принять сына, которого он никогда не знал. К тому же, Банту совершает ряд неудачных действий, которые только усугубляют его ситуацию. Однако, несмотря на все преграды, Банту не сдаётся. Он готов бороться за свое место в семье и за право на новую жизнь. Но будет ли это достаточно, чтобы убедить его отца-миллионера принять его? И сможет ли он сохранить свои отношения с Самарой, несмотря на все перипетии его новой жизни?",Фильмы," Боевик , Драма , Комедия",2023,"Картик Аарян, Крити Санон, Пареш Раваль, Маниша Коирала, Ронит Рой, Сачин Кхедекар, Анкур Ратхи, Санни Хиндуджа, Вин Рана, Раджпал Ядав",Рохит Дхаван,4.5,0.0
https://kinogo.uk/9772-zhutkaja-semejka-svadebnyj-perepoloh-2023.html,kinogo.uk//uploads/mini/full/20/7c66610d311fed153fddc9aa49583c.jpg,Жуткая семейка. Свадебный переполох,"Однажды, среди бесконечного потока лиц в городе, Луна, молодая и жизнерадостная девушка, встречает Адальберто - парня, который быстро завоевывает ее сердце своей обаятельной улыой и теплым взглядом. Между ними возникает искра, которая вспыхивает в роман, полный радости и нежности. Со временем, она становится еще ярче, когда Адальберто делает Луне предложение, которое она с радостью принимает, уверенная, что это начало их счастливой совместной жизни. Но счастье Луны не ограничивается только этим. Она узнает, что ждет ребенка от Адальберто, новость, которая добавляет еще больше радости и волнения в их жизнь. Это заставляет Адальберто устроить встречу Луны с его семьей, и тогда Луна узнает о невероятной правде.Адальберто родился и вырос в семье, где каждый член имеет свою уникальную и сверхъестественную сущность. От оборотней до колдунов, от зомби до вампиров, его семья - это микс необычных существ, которые живут среди обычных людей. Это открытие полностью переворачивает размеренную жизнь Луны и делает ее будущее с Адальберто гораздо более интересным, чем она могла себе представить. Пребывание в доме будущих родственников становится для Луны бесконечной чередой открытий, каждое из которых заставляет ее пересматривать свое представление о нормальности. Ситуация становится еще более сложной, когда у Адальберто начинают появляться волчьи уши, что является новым и неожиданным поворотом в их истории. Вопрос остается открытым: смогут ли Луна и Адальберто преодолеть все эти испытания, построить семью, которую они оба хотят, и стать нормальными родителями для своего будущего ребенка? Только время покажет, каким будет их следующий шаг в этой удивительной истории.",Фильмы, Комедия,2023,"Илария Спада, Кристиано Каккамо, Брайс Мартине, Паоло Калабрези, Массимо Гини, Сара Чокка, Элиза Ди Эузанио, Паола Миначчони, Рикки Мемфис, Маурицио Маттиоли",Вольфанго Де Биази,4.3,6.775
https://kinogo.uk/9771-besposchadnyj-2024.html,kinogo.uk//uploads/mini/full/12/98546f86c4754711924c0f5a8d7404.jpg,Беспощадный (1 сезон),"Даган, молодой солдат, возвращается домой после службы в армии, но обнаруживает, что его прежняя жизнь исчезла, как заблудшая тень. Его любимая девушка Айдан, которая была его якорем, его светом в темноте, оставила его без единого слова объяснения. Это было, как холодный дождь, стекающий по спине, оставляющий тоску и пустоту. Его брат Рюзгар, когда-то пример для подражания, также потерял свой путь. Он выбрал кривую дорожку, которая ведет только к неприятностям, и, мягко говоря, имел проблемы. Этот факт добавил лишь еще один слой тени на жизнь Дагана.Все эти мрачные изменения не могли не повлиять на Дагана. Он начал открывать в себе темную сторону, которую раньше не замечал. Он понял, что военное прошлое, бойцовские навыки, личная храбрость и отчаяние - все это делает его одним из самых опасных людей в Стамбуле. Даган стал тем, кого он никогда не ожидал стать. Он преобразился из уравновешенного молодого человека в закаленного бойца, готового к борьбе. Он был отчаян и опасен, но в то же время обладал силой и решимостью, которые можно уважать. Прежний Даган был ушедшим в прошлое. Вместо него теперь стоял человек, который был готов бороться за свою жизнь и жизни тех, кого он любил. Он был готов сражаться, и он был готов выиграть.",Сериалы," Боевик , Драма",2024,"Чагатай Улусой, Сумейе Айдоган, Онур Сайлак, Эрдал Озъягджылар, Угур Йылдыран, Мюге Байрамоглу, Мусаб Экиджи, Айтек Шаян, Неслыхан Йелдан, Хакан Салынмыш",Синан Озтюрк,7.8,0.0
https://kinogo.uk/9770-pervyj-sneg-leta-2023.html,kinogo.uk//uploads/mini/full/47/ad77b37cbbc36ffe569c1eb5564abd.jpg,Первый снег лета,"Александр был категоричен в своем решении - он поклялся никогда не влюбляться. Его сердце было наполнено горечью от прошлых разочарований, и он обещал себе, что больше никогда не будет так болеть. Но, как известно, жизнь обладает удивительным чувством юмора и любит играть с нами в непредсказуемые игры. Однажды, в серый, безликий день, его путь пересекся с Каро. Это произошло в маленьком магазине, расположенном прямо на станции метро. Станция была переполнена людьми, спешащими по своим делам, но в тот момент, когда Александр увидел Каро, ему показалось, что время замедлило свой ход.Каро была необыкновенной. Ее широкая улыа и искрящиеся глаза оставили на Александре неизгладимое впечатление. Он наблюдал за ней, как она радостно выбирала продукты, и не мог оторвать взгляд. Казалось, что ее простая радость жизни проникает сквозь серые стены магазина, освещая все вокруг. В тот день Александр понял, что его клятва никогда не влюбляться была обречена на провал. Он понял, что не в его силах сопротивляться этой магнетической притягательности, которую он ощущал к Каро. Он понял, что сердце не слушается разума, и что любовь - это не выбор, а случайность. И так, несмотря на свою клятву, Александр влюбился. Он влюбился в девушку по имени Каро, которую он встретил в маленьком магазине на станции метро. И эта встреча навсегда изменила его жизнь.",Фильмы,,2023,"Томас Пренн, Верена Альтенбергер, Маргарете Тизель, Харольд Виндиш, Philipp Auer, Gianna Charles, Matteo Di Sapia, Селина Граф, Симон Хатцль, Fanny Herzog",Chris Raiber,7.7,0.0
https://kinogo.uk/9736-bolshie-mechty-2023.html,kinogo.uk//uploads/mini/full/76/55427f63fb1de617813383574ee568.jpg,Большие мечты,"Мальчик по имени Доминик, всего лишь одиннадцать лет, впервые испытывает настоящий восторг от победы. Это было тогда, когда сборная Чехии одержала победу над Канадой в эпохальном матче на турнире века в Нагано и вышла в финал. Это было что-то волшебное, необыкновенное, что заставило сердце маленького мальчика биться быстрее. Доминик, несмотря на то что он сам не отличался особыми спортивными успехами, был вдохновлен этим историческим моментом. Он решил, что хочет быть частью этого волшебства, понять, что означает быть частью команды, побеждать и проигрывать, но всегда бороться до конца. Мальчик решает купить клюшку и начать играть в хоккей со своими друзьями как можно чаще.Доминик начинает собирать команду из своих друзей и знакомых. Он планирует устроить свою собственную большую игру против команды из соседней деревни. Он хочет не только выиграть этот матч, но и доказать всем, что он может стать лидером, человеком, который вдохновляет других на подвиги. Но у Доминика есть еще одна мечта - завоевать сердце своей одноклассницы Катки. Она была для него как недосягаемая звезда, которую он мечтал прикоснуться. Он хочет показать ей, что он не просто мальчик, который играет в хоккей, но и человек, который умеет бороться за свои мечты. Так начинается новый путь Доминика, путь, который будет полон испытаний и трудностей, радости и печали. Но он готов пройти его до конца, ведь этот путь - это его мечта, его жизнь. И он знает, что если он будет бороться до конца, то сможет достичь все, о чем мечтает.",Фильмы, Семейные,2023,"Thomas Richard Brenton, Клара Иссова, Гинек Чермак, Отакар Броушек, Stepánka Fingerhutová, Павел Батек, Татьяна Медвецка, Симона Бабчакова, Томаш Гавлинек, Яна Бернашкова",Daniel Panek,7.6,0.0
https://kinogo.uk/9735-dikij-vojna-zverej-2023.html,kinogo.uk//uploads/mini/full/42/360f6810e6d8911446f70fd7937512.jpg,Дикий: Война зверей,"У-чёл был талантливым боксером, великолепным атлетом, на которого возлагались большие надежды. Его умение маневрировать на ринге, скорость и точность ударов, а также неутомимая воля к победе делали его одним из самых обещающих боксеров своего поколения. Но все изменилось в один момент, когда на ринге произошла несусветная трагедия. В тот день, У-чёл, как всегда, вышел на ринг, полный решимости и уверенности в себе. Однако, бой закончился не так, как ожидалось. У-чёл нанес противнику удар, который стал для него смертельным. Это было нечто, чего никто не мог предвидеть, и что навсегда изменило жизнь У-чёла.Суд вынес вердикт - восемь лет лишения свободы за непредумышленное убийство. Этот период времени У-чёл провел в одиночестве и раздумьях, анализируя каждую минуту той страшной ночи на ринге. Отсидев положенный срок, он вышел из тюрьмы, преобразившись в другого человека. Былый боксер стал молчаливым и замкнутым, перестал верить в себя и свои способности. На свободе его встречает старый приятель До-сик. У них были общие воспоминания, общая история, которая связывала их дружбой еще со школьных лет. До-сик, видя состояние У-чёла, тут же предлагает ему работу. Это был шанс для У-чёла начать все сначала, найти новую цель в жизни и вернуть утраченную веру в себя. Но сможет ли он снова встать на ноги после такого крушения? Сможет ли он справиться со своими демонами прошлого и открыть новую главу в своей жизни? Все эти вопросы остаются открытыми, но одно ясно - У-чёл не будет бороться один. Рядом с ним есть До-сик, который готов помочь ему в этом непростом пути.",Фильмы," Боевик , Криминал",2023,"Пак Сон-ун, О Дэ-хван, Со Джи-хе, Чу Сок-тхэ, Хван Му-ён, Чон Су-гё",Ким Бон-хан,6.3,0.0
https://kinogo.uk/9710-klipot-2024.html,kinogo.uk//uploads/mini/full/6e/de52125b05e496527dc8a4fffad06a.jpg,Клипот (1 сезон),"В городе, где власть и коррупция обычно идут рука об руку, четверо молодых людей решаются на отчаянные действия. Эти четверо - возможная будущая элита города и, возможно, всей страны. Они представляют собой разнообразный спектр общества: дочь губернатора, обладающая привилегиями и властью; молодой человек, вернувшийся из-за границы с престижным дипломом; талантливая художница, видящая мир через призму своего искусства; и социальная активистка, у которой есть страсть изменить мир. Они объединены общим недовольством современным миром, который, по их мнению, погрузился в ложь, фальшь и коррупцию. Они решают брать дело в свои руки, используя компромат на влиятельных людей и другие провокации, чтобы восстановить справедливость.Но их благородная борьба за правое дело начинает выходить из-под контроля. Что начиналось как миссия по исправлению неправильного, становится спиралью событий, которые они уже не могут контролировать. Они начинают терять различие между добром и злом, поскольку их действия приобретают все больше и больше серых оттенков. Они обнаруживают, что стремление к лучшему миру может стоить им больше, чем они предполагали. Борьба за идеалы приводит к жестким последствиям, которые ставят под вопрос их цели и методы.",Сериалы," Детектив , Триллер",2024,"Евгений Романцов, Иван Мулин, Олег Гаас, Карина Александрова, Женя Евстигнеева, Полина Ауг, Виталийс Семёновс, Сергей Ренсевич, Дарья Котрелёва, Данил Стеклов",Сергей Арланов,0.0,0.0
https://kinogo.uk/9709-kristobal-balensiaga-2024.html,kinogo.uk//uploads/mini/full/2d/93aa7d50e4566ee96681c6ee5b5483.jpg,Кристобаль Баленсиага (1 сезон),"В небольшом испанском городке, где рыбаки и швеи вели скромную жизнь, родился мальчик, который судьба предначертала стать одним из наиболее выдающихся модельеров в истории. Его имя было Кристобаль Баленсиага. Родители Кристобаля были простыми людьми - его отец был рыбаком, а мать - швеей. Именно от матери он унаследовал свою страсть к тканям и кройке. Уже в 12 лет он начал работать учеником у портного, где отточил свои навыки и постиг основы искусства создания одежды. В возрасте 24 лет он открыл свое первое ателье в Сан-Себастьяне. Это было место, где он мог полностью раскрыть свой талант и творческий потенциал. Но по-настоящему его карьера взлетела, когда в возрасте 42 лет он основал дом высокой моды Balenciaga в Париже.Бренд Balenciaga быстро стал синонимом элегантности и стиля. Среди его клиентов были королева Испании Виктория, королева Бельгии Фабиола, княгиня Монако Грейс и многие другие знатные дамы и мировые звезды. Биографический мини-сериал, посвященный жизни Баленсиага, оживляет историю этого уникального человека, который смог преодолеть социальные барьеры и достичь невероятных высот. Это история о том, как талант, упорный труд и предпринимательский дух могут привести к замечательным результатам.",Сериалы," Биография , Драма , История",2024,"Джемма Уилан, Белен Куэста, Альберто Сан Хуан, Адам Кинтеро, Тома Куман, Эльвира Квадрупани, Хосеан Бенгоэчеа, Anne-Victoire Olivier, Сесилия Солагурен, Eva Blay","Айтор Эррехи, Хон Гараньо, Хосе Мария Гоэнага",0.0,0.0
https://kinogo.uk/9708-zorro-2024.html,kinogo.uk//uploads/mini/full/f9/82f62af2ae46302654b98592ffa7af.jpg,Зорро (1 сезон),"1834 год, Калифорния. Это было время, когда коррумпированные власти контролировали все аспекты общественной жизни, и местные жители чувствовали себя бессильными перед их безжалостной тиранией. Но даже в такие темные времена всегда находятся люди, готовые бросить вызов системе. В центре этих событий - юный Дон Диего де ла Вега, который был вынужден оставить свою учебу в Испании и вернуться в родной Лос-Анджелес. Причина его возвращения была серьезной - отомстить за убийство своего отца. Дон Диего был решителен и полон решимости.Он принимает образ Зорро, маскированного мстителя, который борется против несправедливости и тирании. Его основным врагом становится мексиканский губернатор Педро Виктория, чьи амбиции и жажду власти ничто не может остановить. Виктория мечтает избавиться от Зорро, который становится символом надежды для местных жителей. Однако, Зорро не остается один в своей борьбе. В его жизни появляется На-Лин, молодая и отважная индианка, которая также стремится справедливости. Она обучена боевым навыкам своего народа и готова бросить вызов любым препятствиям на пути к свободе. Вместе Дон Диего и На-Лин противостоят коррумпированным властям, показывая, что даже в самых трудных условиях всегда есть надежда на лучшее будущее. Эта история - это история о смелости, решительности и борьбе за справедливость в мире, где правит беззаконие.",Сериалы," Боевик , Приключения , Триллер",2024,"Мигель Бернардо, Рената Нотни, Далия Чукоатль, Эмильяно Зурита, Андрес Алмейда, Родольфо Санчо, Луис Тосар, Франциско Рейс, Феле Мартинес, Пако Тоус","Хавьер Кинтас, Хорхе Сааведра, Хосе Луис Алегрия",0.0,0.0
https://kinogo.uk/9707-opavshie-listja-2023.html,kinogo.uk//uploads/mini/full/62/272705400a6d2b557ddd65d7cfd0ca.jpg,Опавшие листья,"Эта история повествует о двух душах, бродящих в ночном Хельсинки, оба одиноки и потеряны в своем собственном мире. Они - Мика и Анна, два совершенно разных человека, которым предстоит столкнуться с неожиданной встречей, которая может изменить их жизни навсегда. Мика - средних лет мужчина, который теряет веру в любовь после серии неудачных отношений. Он странствует по улицам Хельсинки, погруженный в свои мысли, искренне веря, что любовь - это не для него. Анна, с другой стороны, никогда не испытывала настоящей любви. Она всегда была сосредоточена на своей карьере и забыла о том, что значит быть влюбленной. Но глубоко внутри она всегда мечтала о том, чтобы найти свою первую и последнюю любовь.Судьба вмешивается в их жизни в виде случайной встречи в одном из многочисленных парков ночного Хельсинки. Они начинают разговор, который быстро перерастает в глубокую и искреннюю беседу. Они делятся своими опасениями, мечтами и желаниями, и обнаруживают, что имеют больше общего, чем могли представить. Они начинают проводить все больше времени вместе, изучая улицы Хельсинки и друг друга. Они смеются, плачут, делятся историями и мечтами. Они учатся любить снова и, возможно, впервые. Мика и Анна понимают, что они нашли то, что так долго искали - первую и последнюю любовь своей жизни. Эта история не только о встрече двух одиноких сердец, но и о том, как важно открыться для новых возможностей и не бояться любить снова. Это история о том, как любовь может найти нас в самых неожиданных местах и самых неожиданных людях.",Фильмы," Драма , Комедия",2023,"Альма Пёвсти, Юсси Ватанен, Алина Томникова, Мартти Суосало, Янне Хюютияйнен, Сакари Куосманен, Мария Хайсканен, Нуппу Койву, Шерван Хаджи, Паула Ойнонен",Аки Каурисмяки,7.6,7.6
